13fe4fddaed	ContentPipeline :> Loading [BG_TEXTURE_C]...
13fe4fdf5a1	ContentPipeline :> Loaded from buffer [ASTR_E_0]

13fe4fdf5a1	ContentPipeline :> Loaded from buffer [ASTR_E_1]

13fe4fdf5a1	ContentPipeline :> Loaded from buffer [ASTR_E_2]

13fe4fdf5a1	ContentPipeline :> Loaded from buffer [ASTR_E_3]

13fe4fdf5a1	ContentPipeline :> Loaded from buffer [ASTR_E_4]

13fe4fdf5a1	CompositeAsteroidComponent :> Asteroid Instantiated @ (14, 22) [HP = 2]

13fe4fdf5a1	ContentPipeline :> Loaded from buffer [ASTR_0]

13fe4fdf5a1	ContentPipeline :> Loaded from buffer [ASTR_1]

